ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,label
56,75,62,62,74,70,75,71,77,74,86,78,78,85,84,57,3
58,71,64,62,68,77,68,75,78,74,83,77,81,88,87,60,3
62,69,61,58,56,70,67,70,77,76,80,78,84,94,86,61,3
63,67,62,61,54,70,65,67,71,72,79,75,77,85,82,69,3
61,73,60,63,62,66,64,68,75,71,78,80,80,86,74,68,3
60,67,64,70,71,74,68,68,81,77,79,79,81,81,67,68,3
63,66,67,69,69,78,72,71,76,75,77,76,76,78,74,64,3
64,62,72,66,71,85,73,74,68,80,86,74,72,72,82,66,3
59,64,74,59,63,81,68,79,66,77,86,79,69,78,90,60,3
56,69,71,57,65,75,63,75,77,83,87,79,69,79,87,58,3
58,67,69,59,61,69,68,76,80,85,78,73,71,87,85,65,3
65,66,66,58,64,62,70,73,81,84,83,71,69,79,84,72,3
69,65,68,63,68,62,73,72,80,85,83,66,76,79,81,73,3
70,74,70,63,72,68,76,70,77,81,87,74,78,76,75,67,3
71,75,72,67,69,71,76,74,76,78,82,74,82,81,78,66,3
71,73,73,69,67,74,79,77,76,70,81,77,82,87,83,67,3
71,67,73,69,63,72,76,74,79,76,76,74,79,88,81,68,3
65,68,68,70,63,65,73,73,81,83,77,75,79,85,81,62,3
66,68,64,66,64,67,73,77,81,83,78,83,77,81,80,67,3
61,65,63,65,65,63,66,78,88,82,87,82,73,78,87,63,3
62,71,67,67,71,71,71,83,84,83,87,83,68,77,83,68,3
60,68,67,68,72,70,67,84,76,91,88,84,70,86,80,74,3
69,77,65,69,75,73,68,82,67,86,81,83,77,91,81,71,3
67,71,66,68,73,69,63,70,73,88,78,80,81,87,82,68,3
65,70,70,66,70,70,60,60,80,80,74,74,76,69,80,62,3
57,64,76,65,67,65,66,60,79,80,75,77,77,67,76,59,3
52,69,73,59,65,59,63,53,75,79,69,69,71,67,73,58,3
46,79,65,65,65,55,70,55,75,79,67,67,71,77,67,52,3
50,82,53,63,66,62,71,60,77,79,69,69,69,80,70,62,3
60,72,54,67,60,70,82,70,75,72,74,80,73,84,72,61,3
70,64,59,59,57,70,81,82,79,75,79,85,78,81,78,69,3
72,65,64,59,54,66,78,80,82,78,78,88,78,75,73,67,3
73,74,62,60,62,70,62,81,84,87,76,80,81,73,77,64,3
70,76,63,61,65,76,60,75,80,82,80,77,77,74,74,65,3
63,72,68,58,62,74,58,72,74,77,76,66,70,70,76,63,3
57,63,67,56,53,65,62,73,74,75,82,73,68,73,70,66,3
53,59,68,58,58,68,66,74,74,82,76,70,72,74,72,66,3
57,64,63,62,62,69,70,71,73,83,75,73,75,79,73,67,3
55,67,62,64,70,72,74,70,69,80,70,65,70,78,79,66,3
57,68,60,66,66,71,73,71,70,76,72,68,72,78,85,66,3
54,68,60,65,67,75,78,82,75,85,79,71,71,81,89,68,3
56,69,63,66,64,74,75,79,77,83,80,73,71,77,86,68,3
59,80,61,57,66,70,70,77,77,81,74,74,69,77,78,70,3
61,75,59,57,67,67,71,63,74,75,61,71,68,75,67,62,3
63,70,58,57,67,73,76,65,76,76,69,73,67,83,73,66,3
62,64,58,64,65,78,79,71,79,84,76,72,64,72,72,69,3
64,72,61,69,69,77,72,80,78,86,80,72,70,69,78,73,3
68,75,59,73,73,81,66,78,82,90,73,71,78,69,73,64,3
62,74,62,76,74,80,62,72,76,76,69,77,79,75,69,62,3
60,68,61,65,70,82,62,70,76,72,78,74,76,76,67,67,3
57,64,65,61,67,75,69,68,67,65,77,72,77,76,72,66,3
66,63,68,56,68,76,74,72,70,74,75,75,78,80,80,65,3
68,63,72,62,64,71,80,74,72,70,72,80,81,82,81,64,3
57,68,71,69,63,72,74,89,62,78,79,79,74,68,70,60,3
63,69,69,71,73,77,67,82,65,93,76,78,80,79,77,66,3
69,70,69,66,70,79,64,82,64,91,77,77,80,78,89,64,3
75,73,71,71,69,81,65,82,71,91,79,79,85,81,94,65,3
76,72,75,75,69,80,68,90,73,80,86,84,80,78,95,69,3
69,79,73,79,77,79,77,89,80,89,86,86,76,85,92,77,3
64,77,72,76,70,71,83,81,75,86,84,80,66,80,82,78,3
64,75,72,63,61,69,83,84,70,88,79,83,76,81,78,74,3
73,70,79,59,51,74,77,81,71,78,71,83,81,77,77,73,3
78,72,78,66,58,80,70,84,71,80,68,81,86,77,75,80,3
74,72,75,69,61,75,69,83,72,76,73,77,83,72,74,80,3
66,74,71,71,66,66,66,81,67,76,71,77,85,81,73,72,3
69,81,72,65,69,69,71,83,71,78,78,80,88,88,74,63,3
75,74,70,67,69,74,75,80,70,76,72,78,87,91,74,64,3
77,70,69,64,68,80,82,82,70,78,87,81,76,86,78,68,3
68,71,65,65,67,75,77,77,69,77,82,77,75,81,78,75,3
68,76,65,67,71,77,74,75,70,78,90,78,69,76,84,76,3
64,71,59,65,67,75,70,77,73,80,81,75,77,79,80,78,3
68,67,65,61,63,73,73,92,76,81,88,81,75,79,85,75,3
68,69,67,58,60,70,65,87,80,85,81,77,71,83,83,68,3
74,74,78,62,62,68,61,92,74,86,85,77,73,74,86,65,3
79,76,80,70,68,76,62,86,70,82,82,76,68,68,82,64,3
69,73,75,75,71,74,68,96,71,74,85,76,74,64,84,80,3
65,70,66,68,70,76,73,88,77,73,90,77,73,74,82,80,3
61,64,62,64,68,70,80,84,80,75,89,73,76,78,87,77,3
66,69,70,64,70,72,86,76,78,78,84,73,70,78,80,67,3
70,71,77,73,69,70,81,70,79,77,74,72,68,68,75,62,3
63,75,73,74,68,74,78,66,77,77,71,71,72,65,71,65,3
70,75,70,77,65,73,77,70,71,79,72,72,74,75,77,61,3
71,71,67,75,66,70,81,71,67,83,71,74,70,75,76,67,3
74,69,67,72,66,64,82,74,70,83,78,78,66,80,79,64,3
72,69,66,68,69,67,75,71,81,89,83,88,74,80,82,65,3
68,73,64,72,70,66,78,75,81,85,88,86,74,78,91,63,3
71,79,67,75,70,66,69,70,80,84,78,84,68,76,86,67,3
70,76,66,72,66,70,72,75,72,83,72,70,62,78,88,67,3
73,77,71,68,67,75,73,72,72,81,68,68,69,81,85,66,3
71,69,69,71,66,78,72,75,72,85,67,66,77,79,88,64,3
69,62,67,67,63,64,70,71,70,78,72,71,76,71,82,71,3
71,59,60,67,61,65,65,70,71,79,76,80,78,76,75,71,3
73,61,71,65,59,65,72,75,69,81,85,77,77,77,69,70,3
78,73,74,72,64,75,75,76,77,84,94,80,82,79,67,65,3
76,77,79,74,63,73,73,74,76,87,94,75,75,77,84,64,3
69,73,79,71,65,76,71,73,73,87,98,87,77,75,91,60,3
62,64,84,68,62,74,68,73,70,90,94,88,74,71,90,62,3
52,68,82,67,61,77,69,77,77,91,93,88,72,68,76,60,3
56,70,77,73,58,75,69,75,83,86,88,82,72,72,67,68,3
54,78,69,73,63,71,71,75,80,79,84,77,67,79,71,63,3
61,77,67,75,63,74,79,75,79,84,79,75,71,84,75,64,3
58,85,70,70,64,73,73,74,80,90,74,75,69,87,73,57,3
60,85,76,69,62,80,73,71,80,91,74,78,69,83,82,62,3
67,76,83,68,63,76,65,74,74,78,80,76,61,75,84,61,3
69,65,79,73,69,79,72,72,68,62,78,70,58,68,88,70,3
70,61,71,73,69,71,72,69,69,74,79,65,59,69,84,67,3
69,61,75,75,69,65,71,67,68,75,71,64,70,73,89,63,3
71,69,79,73,69,65,77,65,71,81,70,63,69,73,90,67,3
76,70,80,74,70,68,83,69,68,79,65,63,70,76,86,63,3
71,77,72,68,64,72,85,71,72,82,68,62,66,85,70,71,3
67,79,71,67,59,72,79,73,77,88,75,71,75,85,73,63,3
62,81,78,71,55,75,71,72,89,87,78,74,72,81,73,64,3
66,77,80,73,61,73,67,74,89,80,83,80,75,78,80,61,3
71,77,75,71,65,77,64,68,81,76,78,70,68,77,76,62,3
72,76,72,69,69,79,71,63,72,79,77,70,71,80,68,63,3
71,77,71,73,75,83,71,63,67,82,75,71,73,69,70,65,3
69,69,75,71,71,71,78,77,69,87,84,80,74,69,77,62,3
70,64,72,68,68,68,68,83,75,82,81,74,74,70,81,59,3
63,61,76,65,61,65,68,78,78,82,84,68,70,74,77,55,3
65,73,75,75,65,71,65,73,81,80,79,69,77,79,78,64,3
71,75,74,76,70,75,69,75,79,77,82,70,74,75,77,67,3
81,78,71,77,75,77,67,79,80,88,75,74,70,76,72,70,3
79,66,70,74,72,75,64,76,80,91,72,74,62,72,70,64,3
78,63,75,70,65,68,66,76,78,96,68,76,63,74,70,68,3
73,62,66,68,62,62,70,76,73,87,65,73,66,77,79,67,3
74,73,73,69,63,61,71,84,76,78,72,68,68,85,76,63,3
71,78,78,68,64,64,69,77,68,75,71,69,64,91,76,60,3
70,80,84,68,61,67,68,76,68,80,75,66,67,87,71,56,3
74,73,83,62,58,63,66,73,61,89,69,65,65,79,72,60,3
75,69,76,66,60,67,66,76,61,87,77,67,73,71,75,61,3
71,68,76,66,58,66,64,73,62,79,81,76,76,73,73,65,3
63,68,67,71,67,75,71,72,67,75,83,83,95,75,67,63,3
58,68,66,72,66,71,69,72,65,77,73,79,91,75,65,62,3
59,74,66,72,68,72,64,73,71,76,70,74,93,75,69,58,3
60,78,64,74,65,73,66,73,67,75,72,69,83,71,76,66,3
62,69,66,68,57,74,66,71,71,73,78,74,80,68,80,67,3
67,61,66,68,56,72,68,74,66,82,74,76,80,67,83,68,3
71,63,72,67,58,67,66,78,68,79,70,74,78,70,78,62,3
69,68,76,61,59,66,70,79,66,86,73,71,84,79,72,56,3
64,73,75,59,61,75,73,79,72,85,78,72,78,77,69,61,3
66,65,73,57,61,78,70,73,69,93,75,67,73,75,67,61,3
62,68,64,64,68,80,67,78,70,85,71,71,66,75,76,67,3
65,60,68,68,64,66,69,81,64,81,72,69,69,71,74,66,3
64,68,66,68,66,65,73,90,68,72,76,80,76,74,80,66,3
71,64,68,68,64,62,72,82,66,74,76,79,81,70,82,67,3
74,73,68,74,70,66,67,76,76,74,73,84,83,80,85,66,3
78,72,69,70,68,66,65,68,78,78,74,84,81,80,82,72,3
77,74,72,72,67,73,68,75,84,83,71,81,82,80,81,68,3
77,67,66,60,64,71,68,77,79,81,75,69,79,75,80,70,3
72,58,66,66,60,66,65,85,78,84,77,65,75,76,79,70,3
79,55,63,61,62,62,67,80,76,82,78,66,76,76,73,75,3
74,74,76,70,66,64,63,71,82,73,82,84,86,86,70,71,3
73,73,70,64,65,71,66,69,73,81,87,83,90,81,72,63,3
71,72,73,63,63,69,67,69,69,81,82,84,81,79,74,67,3
64,76,75,64,65,75,68,69,73,83,85,83,81,73,72,66,3
69,80,80,68,66,78,66,76,78,80,82,82,74,71,76,65,3
78,82,74,67,68,77,63,81,80,83,90,82,77,75,77,61,3
82,77,78,72,67,75,61,81,82,77,90,74,76,78,71,59,3
87,76,73,76,64,73,65,81,85,81,88,77,83,93,74,66,3
71,68,77,82,67,75,71,77,85,78,77,73,83,90,69,65,3
68,71,72,74,64,70,69,77,81,84,71,74,80,81,69,62,3
62,70,78,75,74,67,63,77,79,78,77,77,79,74,75,61,3
69,73,78,71,72,63,62,80,79,81,74,82,80,78,76,61,3
72,75,76,78,82,72,66,84,84,77,74,85,75,89,85,62,3
77,85,71,76,75,81,74,86,89,82,70,85,77,88,70,62,3
73,86,68,73,74,85,74,80,82,84,77,86,75,82,71,62,3
69,78,69,68,72,78,81,77,79,79,76,83,76,80,67,63,3
74,74,71,68,71,69,77,68,73,80,74,77,69,80,76,60,3
74,67,74,73,69,66,74,71,72,79,80,74,71,89,75,67,3
77,74,85,77,67,72,76,76,67,88,86,80,71,79,77,73,3
71,69,84,70,65,70,77,75,73,89,85,83,75,83,79,74,3
61,77,83,62,70,70,75,72,77,83,76,76,76,78,80,67,3
57,79,75,65,75,66,65,69,91,85,64,69,81,89,76,64,3
56,82,75,65,75,75,60,76,86,81,70,60,76,80,71,66,3
68,76,75,71,70,78,66,77,86,82,78,70,68,84,66,68,3
67,78,71,67,62,76,71,71,79,82,85,74,62,82,61,67,3
67,83,67,69,68,71,74,65,81,79,75,77,67,88,56,67,3
65,85,61,63,68,67,68,69,76,82,71,77,73,82,62,71,3
70,81,71,61,69,67,62,72,79,79,68,74,74,76,65,70,3
71,78,79,61,67,69,66,71,86,84,74,84,76,74,73,75,3
66,76,74,61,70,76,67,62,93,78,76,81,77,75,69,72,3
64,80,67,67,71,76,68,67,86,79,78,80,72,79,72,71,3
62,74,55,61,65,71,59,65,75,75,73,72,72,80,69,61,3
68,76,59,65,63,70,63,71,74,78,74,74,76,86,74,64,3
67,69,64,59,57,71,67,63,77,71,73,69,79,83,80,62,3
73,72,72,68,62,69,72,66,83,69,76,69,77,74,80,66,3
72,73,73,67,63,69,66,65,80,63,78,76,75,66,82,65,3
70,74,70,68,70,78,63,64,80,68,76,86,73,68,70,67,3
63,78,71,61,76,88,62,68,77,71,77,88,78,75,73,66,3
57,73,61,63,69,87,67,64,75,76,72,79,77,72,70,64,3
63,76,61,64,65,77,67,63,79,76,76,73,78,75,77,62,3
63,75,64,68,58,70,65,55,78,81,71,70,76,74,78,60,3
72,80,74,68,62,70,68,64,76,81,75,74,77,75,80,63,3
71,73,78,71,68,72,70,64,77,81,74,76,81,71,79,63,3
77,66,75,69,64,70,71,68,79,74,90,91,80,64,76,69,3
74,68,71,70,68,70,67,63,81,77,94,93,80,66,75,63,3
76,71,66,69,67,73,72,61,75,71,93,85,73,65,75,61,3
69,72,61,65,69,76,69,63,77,82,79,73,72,66,75,60,3
63,65,65,58,67,73,72,64,79,79,72,68,76,65,68,65,3
56,70,73,67,67,73,70,71,83,81,73,77,81,75,69,68,3
67,74,77,75,71,73,76,67,76,76,73,83,77,85,72,70,3
67,72,74,76,66,74,70,63,72,77,71,83,73,85,80,67,3
71,63,71,71,71,71,69,61,65,78,69,81,71,74,78,64,3
60,65,72,72,75,71,63,65,64,74,77,77,75,67,76,62,3
63,70,71,73,77,71,63,76,69,75,94,70,70,62,69,67,3
58,74,64,66,68,76,65,79,74,75,98,72,68,64,72,71,3
62,70,65,60,58,80,67,80,77,79,92,80,60,70,72,73,3
57,66,62,67,61,83,74,74,74,80,74,82,58,76,83,76,3
59,69,63,71,63,85,70,73,73,83,68,74,59,81,83,76,3
59,72,63,75,71,85,67,72,77,84,65,65,71,78,81,80,3
65,77,73,69,67,87,64,74,79,85,68,66,77,76,80,81,3
67,71,77,70,70,84,65,75,83,84,74,73,83,74,70,80,3
70,73,74,68,66,75,61,71,83,79,81,75,81,86,67,76,3
74,70,70,74,72,73,59,73,80,79,75,76,81,89,67,71,3
74,74,67,68,64,74,65,72,68,75,75,75,73,91,76,67,3
72,73,66,68,64,73,70,72,69,76,76,77,75,81,83,63,3
66,73,64,60,60,77,74,70,76,74,79,81,85,81,88,61,3
67,74,64,60,69,73,68,68,82,79,78,78,82,80,84,59,3
67,68,67,60,66,78,68,68,81,87,74,74,75,92,76,59,3
69,70,64,64,68,74,67,67,73,86,78,74,68,89,73,66,3
63,66,60,66,64,74,68,65,70,78,82,78,84,92,75,68,3
60,67,53,65,65,69,72,68,69,73,82,78,91,84,81,71,3
57,63,56,64,64,70,71,62,76,82,79,76,92,83,83,66,3
61,69,65,66,64,80,70,68,80,88,78,76,81,82,85,67,3
65,71,69,71,63,84,67,72,81,80,80,75,78,79,85,65,3
71,75,71,71,62,80,65,81,74,73,83,74,70,76,78,63,3
71,71,63,69,64,75,66,80,77,75,85,76,72,75,76,67,3
71,75,64,62,68,74,62,84,74,80,80,72,70,80,69,77,3
67,76,61,61,66,74,63,81,78,78,68,70,72,91,65,77,3
64,81,66,58,63,71,54,76,72,76,61,66,78,93,64,76,3
63,77,70,66,59,67,64,71,76,73,63,67,87,93,73,68,3
60,78,70,68,64,68,60,76,76,82,68,71,89,89,84,72,3
65,70,73,70,72,65,67,78,75,83,71,70,82,84,82,76,3
64,79,69,64,72,66,58,72,67,81,66,64,70,73,78,70,3
65,77,72,64,68,66,64,61,71,72,68,60,70,68,69,65,3
61,78,69,68,62,64,66,57,72,72,71,67,80,71,67,61,3
65,73,70,74,62,70,73,58,77,70,78,80,82,72,66,70,3
65,65,77,71,62,64,73,59,78,70,78,89,73,80,62,71,3
57,64,73,67,57,66,72,59,83,69,78,84,64,77,73,69,3
58,57,71,67,59,65,69,55,82,82,69,75,65,76,73,65,3
57,61,64,65,57,71,66,54,72,90,66,67,63,73,86,62,3
59,62,65,63,57,75,68,55,67,94,62,66,60,78,83,59,3
55,71,63,61,56,67,65,60,61,84,66,70,66,88,77,57,3
52,78,59,57,60,68,66,61,62,77,72,74,75,86,70,63,3
60,83,64,64,61,61,66,61,61,73,74,78,80,82,71,64,3
64,82,70,62,63,70,67,61,69,77,71,74,82,75,77,63,3
71,71,77,74,69,69,67,68,75,73,69,73,75,73,83,67,3
66,67,76,70,73,71,66,72,75,71,71,78,78,73,76,73,3
68,64,75,77,75,71,67,69,70,68,71,78,80,72,77,71,3
68,72,60,69,69,72,70,74,64,93,83,73,75,79,78,78,3
70,68,70,66,64,69,64,76,57,97,77,74,72,78,82,74,3
77,74,73,60,66,70,62,72,61,98,85,81,75,73,72,74,3
69,70,79,63,64,70,61,69,67,85,75,79,74,76,71,69,3
65,77,77,67,65,81,65,71,73,89,75,75,77,79,76,75,3
59,75,73,66,60,87,65,73,65,84,75,64,69,79,81,76,3
60,74,71,62,64,84,67,73,63,91,81,67,71,79,79,83,3
59,68,66,62,68,79,67,84,66,89,83,72,72,82,82,85,3
62,64,69,64,69,73,72,80,77,96,81,83,81,89,84,91,3
67,62,66,75,67,71,68,80,71,86,79,80,74,90,76,89,3
74,70,70,81,63,67,70,74,67,77,76,78,70,88,66,82,3
72,70,66,81,64,72,74,80,64,70,67,68,61,79,64,74,3
68,72,68,77,67,78,69,81,75,76,70,70,70,76,65,70,3
59,65,64,72,70,76,69,79,76,78,70,68,72,77,69,72,3
63,65,67,70,64,64,59,77,75,81,77,75,78,80,69,68,3
65,69,66,65,66,63,62,73,76,77,72,76,74,82,71,70,3
62,78,68,62,64,62,60,71,74,84,69,80,75,82,72,68,3
63,79,68,68,70,64,68,69,72,85,66,78,70,82,69,76,3
65,75,65,67,66,60,70,70,70,86,65,76,72,86,78,78,3
71,67,71,76,66,69,68,70,69,81,65,81,69,79,77,83,3
67,72,71,74,68,75,63,67,69,85,69,80,70,76,81,78,3
62,70,74,75,66,76,62,64,59,88,71,85,74,74,76,75,3
56,69,67,72,66,69,63,62,58,87,72,74,72,77,77,68,3
58,69,64,72,68,73,67,61,55,86,72,75,75,79,73,68,3
59,73,61,71,76,76,68,64,59,79,71,67,69,77,68,72,3
62,76,64,70,74,77,71,65,62,74,78,74,67,75,63,76,3
66,70,66,73,71,74,72,76,67,71,82,80,67,79,70,77,3
71,65,67,71,67,73,71,79,70,67,82,81,63,79,71,76,3
71,68,65,71,69,72,69,78,73,69,82,83,65,76,72,83,3
65,75,68,66,74,71,62,70,68,76,81,74,62,74,72,81,3
62,73,71,70,72,67,67,67,73,85,81,74,72,76,74,81,3
67,68,71,69,73,69,72,72,71,92,76,69,76,86,80,77,3
65,68,64,72,68,72,77,71,67,86,77,63,75,81,77,82,3
60,72,61,67,69,75,68,74,59,79,81,66,71,81,72,84,3
68,77,62,70,74,70,63,69,60,75,83,64,72,82,65,91,3
72,77,60,70,81,65,53,71,60,73,74,68,71,84,60,89,3
84,82,67,70,82,66,56,66,66,82,74,66,73,82,58,88,3
71,81,69,71,79,75,57,68,69,86,76,73,65,73,64,77,3
71,87,73,77,77,77,66,70,71,91,78,77,67,79,69,75,3
69,85,77,86,78,75,70,71,74,88,74,76,68,76,74,75,3
70,84,73,86,76,69,71,71,70,88,70,71,74,82,71,79,3
67,81,77,75,69,69,72,62,75,84,70,63,75,83,72,78,3
63,74,68,63,63,69,72,66,71,89,66,68,76,88,74,77,3
68,76,72,66,67,71,71,67,72,84,69,69,71,79,68,74,3
67,69,71,66,65,67,69,72,69,89,69,77,71,81,64,79,3
64,74,71,72,68,68,64,70,68,83,72,70,66,78,60,70,3
61,66,73,73,67,69,61,68,63,84,64,69,67,80,64,71,3
69,71,77,77,75,77,65,74,61,79,74,73,62,71,67,71,3
67,66,80,75,83,80,73,76,66,81,83,81,65,75,80,80,3
72,73,73,73,83,79,74,79,68,88,90,80,74,78,87,84,3
66,71,64,71,75,71,74,75,65,84,77,73,85,85,93,79,3
66,75,62,77,65,67,74,76,67,85,75,63,81,85,86,75,3
66,75,65,78,63,65,76,80,70,80,75,70,74,90,86,75,3
67,71,66,73,66,75,77,77,78,83,80,76,66,84,79,81,3
73,71,63,66,64,72,74,76,70,84,80,83,75,84,78,84,3
70,76,57,64,58,76,74,71,69,82,77,80,78,80,76,84,3
67,83,59,66,57,72,70,68,57,82,77,79,78,81,74,81,3
62,80,63,75,59,73,70,62,60,77,75,73,65,75,77,78,3
67,69,68,79,64,70,68,61,58,76,76,72,66,78,77,82,3
75,60,69,81,61,65,70,66,62,80,77,66,70,84,78,82,3
73,64,65,70,62,66,66,71,58,78,78,64,70,88,71,85,3
60,70,64,64,67,62,68,74,58,81,72,60,61,81,72,80,3
58,71,68,59,68,60,65,71,54,74,66,64,60,77,66,72,3
63,74,78,68,72,60,71,77,60,80,71,75,69,78,64,74,3
67,73,81,70,68,66,69,73,65,74,78,76,78,80,57,73,3
64,71,73,70,66,68,70,74,65,71,87,83,82,82,62,83,3
61,61,64,61,58,68,66,68,59,71,77,74,74,78,65,75,3
65,59,62,61,53,61,63,73,59,79,72,74,72,76,75,73,3
68,61,69,68,55,70,67,76,63,84,69,67,65,71,80,69,3
70,69,70,71,62,74,74,81,63,82,73,69,73,77,87,81,3
66,73,70,66,61,74,81,76,60,86,75,75,80,82,81,83,3
67,73,63,65,65,63,71,77,65,80,75,73,81,80,77,81,3
64,73,61,63,65,65,69,72,63,81,75,73,74,77,68,69,3
65,68,65,70,70,66,67,79,65,76,74,71,71,73,70,72,3
64,64,64,73,66,72,72,80,55,81,70,71,73,77,70,72,3
69,63,69,81,65,67,72,79,57,80,65,66,72,72,71,73,3
71,71,61,80,62,68,72,78,62,82,68,64,67,69,69,76,3
70,75,68,79,63,65,70,73,67,78,78,71,63,65,66,75,3
65,77,65,69,63,67,71,71,68,83,76,73,63,71,68,79,3
68,70,72,69,65,73,70,70,60,80,82,74,62,69,70,78,3
68,68,68,66,68,80,68,70,64,79,83,70,60,74,69,77,3
73,64,66,75,61,71,63,78,65,80,85,66,56,70,75,84,3
74,62,69,76,66,72,64,72,72,85,80,66,62,78,74,82,3
72,67,67,79,66,68,61,69,76,92,70,68,64,74,81,85,3
61,78,69,70,73,74,59,61,77,94,70,71,75,73,73,74,3
56,81,69,64,64,60,61,67,70,89,67,63,66,64,77,70,3
57,80,75,60,61,60,68,63,59,90,71,56,64,64,75,65,3
65,75,72,68,56,58,73,69,61,82,76,57,61,67,81,70,3
64,73,67,69,61,65,69,71,63,78,76,63,65,73,77,72,3
61,70,69,71,66,67,69,75,68,76,77,67,67,71,70,73,3
57,64,76,70,74,72,69,79,70,80,68,68,68,70,67,71,3
56,69,75,70,74,72,74,80,75,79,71,72,71,67,65,71,3
67,68,64,66,70,64,77,82,78,79,75,72,74,71,68,70,3
68,73,63,56,64,64,76,81,73,73,78,77,75,71,65,69,3
71,70,65,62,68,67,80,81,73,75,75,80,72,70,62,68,3
59,74,71,62,68,74,70,79,60,77,67,75,69,69,60,75,3
56,67,72,67,73,75,65,77,69,79,66,69,73,71,69,74,3
57,64,74,66,68,68,60,70,70,81,71,66,74,71,72,77,3
74,72,83,73,67,71,71,75,65,84,66,76,81,81,72,71,3
75,70,75,73,68,68,60,64,63,79,61,70,80,84,66,71,3
73,80,71,77,74,76,67,65,73,79,67,71,75,81,70,78,3
69,75,69,73,69,75,63,65,70,85,73,73,76,75,70,85,3
66,73,76,70,64,80,71,67,74,86,84,74,71,77,79,84,3
68,65,76,68,54,70,74,74,68,83,81,77,71,73,76,81,3
68,68,77,67,55,72,83,65,72,78,78,72,66,70,79,81,3
63,70,70,65,59,72,76,69,67,81,71,78,65,65,77,79,3
60,75,72,63,63,73,69,65,65,79,68,72,62,64,75,80,3
64,74,69,63,65,76,70,77,67,78,67,75,64,68,74,81,3
68,78,74,68,61,72,71,79,72,75,70,77,69,73,71,85,3
77,79,80,70,60,76,69,78,69,76,71,78,68,74,74,87,3
75,81,83,72,63,80,72,80,68,75,75,77,73,77,74,84,3
69,77,76,67,63,73,73,81,63,75,76,71,73,77,73,79,3
66,74,62,69,66,68,73,85,62,76,73,71,79,81,72,76,3
65,67,60,72,65,72,69,85,65,85,73,69,71,75,73,72,3
71,69,72,75,64,78,73,80,68,82,71,74,70,77,72,73,3
68,69,78,83,66,76,73,84,79,82,78,74,70,76,78,71,3
70,81,80,85,65,65,67,77,79,77,79,73,78,80,73,75,3
63,82,76,82,64,70,68,77,75,83,84,65,77,81,77,73,3
67,78,75,83,64,75,71,73,70,85,82,64,74,80,75,74,3
60,73,69,81,71,77,79,74,72,88,78,74,79,83,77,77,3
65,70,67,82,77,72,73,74,74,90,74,86,86,84,73,85,3
61,71,73,73,75,70,73,69,75,91,77,89,92,98,67,92,3
75,73,71,66,62,70,70,72,72,83,79,80,81,93,72,87,3
81,72,73,65,62,70,68,72,70,78,76,71,76,93,69,80,3
83,72,72,64,64,74,74,72,68,77,72,67,71,85,70,76,3
81,73,81,64,72,85,77,72,70,78,75,68,68,85,66,84,3
70,76,77,61,70,85,84,71,75,77,81,74,70,84,69,87,3
66,73,74,61,67,79,75,73,71,74,81,72,75,81,70,81,3
60,67,74,68,71,71,71,70,70,77,79,73,75,77,72,72,3
61,64,72,71,69,67,66,70,70,81,81,66,76,76,69,70,3
60,68,69,73,73,68,70,72,78,80,88,76,75,77,66,76,3
61,73,67,77,69,65,70,75,78,84,85,81,83,84,62,83,3
69,77,71,80,68,68,65,75,71,83,83,83,82,81,65,87,3
73,79,74,87,67,67,60,76,64,88,79,78,78,81,70,88,3
68,72,74,88,67,69,54,71,59,86,83,73,78,82,72,84,3
70,75,74,88,69,70,64,78,67,87,83,68,80,82,72,85,3
71,70,73,77,67,71,69,79,68,79,84,65,80,81,78,82,3
79,70,73,71,63,67,76,86,70,86,82,64,74,74,80,83,3
78,68,80,65,62,66,77,78,64,87,82,73,71,71,85,76,3
74,67,80,70,64,62,73,77,65,92,81,74,70,72,79,75,3
68,71,76,68,69,67,77,70,65,87,85,75,67,64,79,67,3
66,67,73,76,62,63,74,79,72,86,82,77,71,68,76,68,3
70,76,73,71,65,65,76,81,70,84,80,79,70,66,78,61,3
70,81,73,72,61,61,75,82,74,86,71,78,73,74,74,67,3
64,80,69,67,59,55,65,77,65,82,71,75,65,74,76,70,3
57,69,66,74,52,57,61,70,65,80,72,72,68,83,76,80,3
66,68,67,70,55,61,58,66,66,72,85,76,75,83,76,91,3
64,72,67,71,66,64,62,61,69,75,92,76,84,87,73,93,3
61,79,65,73,68,71,58,62,67,71,97,77,83,85,72,90,3
56,74,62,77,71,74,62,72,64,75,91,77,79,87,74,85,3
59,68,65,80,71,77,63,78,68,73,88,71,73,81,79,76,3
63,68,65,73,74,72,74,85,72,84,82,80,80,80,79,73,3
60,73,65,76,68,70,75,81,77,92,79,88,78,80,85,70,3
64,74,64,70,64,76,75,81,67,92,73,91,75,79,84,72,3
66,67,63,73,68,71,68,79,64,84,79,88,71,78,80,79,3
66,67,65,64,71,69,65,73,61,75,81,75,69,69,71,83,3
63,78,63,63,64,66,68,71,66,76,84,72,68,66,65,79,3
66,82,64,64,57,65,72,70,67,77,76,67,65,69,68,74,3
70,80,63,70,59,63,73,68,59,71,74,70,70,76,71,69,3
71,77,66,81,65,59,73,71,61,73,71,71,75,81,67,74,3
